subset,invariance_score,predictiveness_train,predictiveness_val,predictiveness_test,skill_score_test,regret_cluster_0,regret_cluster_1,regret_cluster_2,regret_cluster_3,regret_cluster_4
"{VPD, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily}",1.1748014069689668e-05,0.07453858625127031,0.06633316387245826,0.07981172029146015,-0.4470955034883841,0.008823187363032337,0.0004569586441913881,0.0037394687014288136,0.002380490074223987,0.008890248359873093
"{SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, PFT}",1.274193698730684e-05,0.07548709962889373,0.0711891361619812,0.07809637373109429,-0.24537400762647346,0.010024979333817075,0.0015214929246692016,0.004573605901231237,0.0021932852516169526,0.009453146271696466
"{SW_IN, dSW_IN_POT_daily, LST_Night, EVI, PFT}",7.414837408239601e-07,0.057181618679050236,0.05608775690497861,0.06080650619699159,0.03902501775990511,0.0017888725869654662,0.002218857669810101,0.0012967875947831609,0.001539161639794867,0.0037241060411242893
"{VPD, SW_IN, SW_IN_POT, dSW_IN_POT, LST_Day, LST_Night, EVI, NDWI_SWIR2}",3.5286886709448264e-07,0.05696161541267495,0.051974485084603284,0.05877446663059885,0.07716180752050887,0.0025976190009109473,0.0017099453126296765,0.002489455339014568,0.0014168673989912312,0.003024869532863461
"{VPD, SW_IN, SW_IN_POT_daily, LST_Day, EVI, NDWI_SWIR2}",5.954065281041172e-07,0.05879432720598587,0.05348801001347399,0.058105209762982404,0.12268937050113089,0.002774680749510809,0.0025340084645971706,0.0021306613594967855,0.002403301525566247,0.004318368099223216
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, LST_Night, NDWI_SWIR2}",5.633423989641466e-07,0.05993106422679302,0.05698523462244879,0.06972043384512258,-0.13674010543848328,0.003415932158859908,0.0018235555165852096,0.001668616298002551,0.0011969048520659858,0.0018368610787688061
"{TA, SW_IN, dSW_IN_POT, LST_Day, PFT}",4.5160920855007945e-06,0.06508952741386904,0.05600896359557869,0.07360855696807239,-0.263271781033872,0.007051095107580688,0.004689420411856403,0.003142892744115458,0.0009811397644990047,0.00588720943124435
"{SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, dSW_IN_POT_daily, LST_Day, NDWI_SWIR2}",1.1071825608414752e-06,0.06717961840167908,0.06638399144024401,0.07683693955997986,-0.14907881487443456,0.003135738635480778,0.0014008529781211615,0.001880354497029002,-0.00014510968900553062,0.0014185430904686824
"{VPD, SW_IN, SW_IN_POT_daily, dSW_IN_POT, LST_Day, NIRv, NDWI_SWIR2}",7.053595353468207e-07,0.057845030246159994,0.053941608960620974,0.0596319485049365,0.12489064378005076,0.002888706432399156,0.0029561281379713727,0.0023857105893144923,0.0016763526111055055,0.004236824590253083
"{TA, VPD, LST_Day, LST_Night, PFT}",1.2663537196069118e-06,0.08780731666984891,0.0809087024818308,0.10377760413493149,-1.0456708549771812,0.0044952812791490965,0.0029932997515870197,0.0021991550899478074,0.0011885249969657147,0.0035006986759641007
"{TA, VPD, EVI, NIRv}",2.9968185853892546e-07,0.08904752408203187,0.07585104125033923,0.09774417112232181,-0.5640815697581446,0.0012934921312323655,0.0021959585564497175,0.0009016662618684529,0.0019763631058012585,0.002316646537629377
"{TA, SW_IN, SW_IN_POT, dSW_IN_POT, LST_Night, EVI}",4.776903870291614e-07,0.06119548668336649,0.052505012078263656,0.06451688713283234,-0.15041451436106043,0.001565410167787551,0.0010598302407789223,0.001893653052591579,0.0007245504136237785,0.0027149770313789484
"{TA, SW_IN_POT, dSW_IN_POT_daily, LST_Day, LST_Night, EVI, PFT}",2.497389221531097e-06,0.06147313231965235,0.05840243732770696,0.0687381128261583,-0.0679274964213476,0.0018091394771262703,0.0028446869332865374,0.0028006361071408886,0.0007623973689148758,0.005514001987688741
"{TA, VPD, LST_Day, EVI, NDWI_SWIR2}",4.124745119956646e-07,0.08526248963233418,0.07492011769872158,0.09418521776625616,-0.5305638870799715,0.0016358029730783319,0.001939076475052981,0.002960991462417295,0.0019449438372301092,0.003269813046243672
"{TA, VPD, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT, LST_Night, EVI, NIRv, PFT}",1.8085985588654703e-06,0.054267099085380126,0.05128541617622841,0.05845018439108479,0.1296660116562964,0.001546564309408395,0.001713110742478638,0.0016325344929656316,0.0005681559284508864,0.004563198418002054
"{SW_IN, SW_IN_POT, dSW_IN_POT, LST_Day, EVI, NIRv, PFT}",8.265312094509661e-07,0.05650410866235319,0.05426841414570242,0.06001821872052975,0.11762322929747232,0.001604721965807028,0.0018401965958668096,0.0014591515049621612,0.000336678936056288,0.0031793737900395885
"{TA, SW_IN, SW_IN_POT, SW_IN_POT_daily, dSW_IN_POT_daily, EVI, NIRv, NDWI_SWIR2}",9.069361771537487e-07,0.057294326791552434,0.05444098184186674,0.05949881307463474,0.008230189564681892,0.002309808585427335,0.0028173104602732466,0.002077685876785876,0.0026517134074187584,0.0047558545752899445
"{SW_IN, SW_IN_POT, dSW_IN_POT, LST_Day, LST_Night, EVI, NIRv, NDWI_SWIR2}",4.092626074510637e-07,0.056950433694565095,0.0528420739523633,0.05967571450675819,-0.012136906927778524,0.0020811671062497886,0.001750868715094972,0.002002231167264043,0.0008893948460405171,0.0028806391419400057
"{SW_IN_POT, dSW_IN_POT, LST_Day, NDWI_SWIR2}",1.0188836405747576e-06,0.0696836305038064,0.06888643328396205,0.07799581983756315,-0.11880258621860083,0.001962442630422563,0.002631852501197157,0.0032432341565391265,0.00028779002644876983,0.0015064463478503543
"{TA, SW_IN_POT, dSW_IN_POT, LST_Night, NIRv, NDWI_SWIR2, PFT}",2.5651915009337845e-06,0.06114117119997181,0.059422843242960044,0.06797914342570543,-0.07240781815667229,0.0015543012698954264,0.0025741525777686278,0.0020684453324211413,0.00033858825100526596,0.00518156203361049
"{SW_IN, SW_IN_POT, dSW_IN_POT, EVI, NDWI_SWIR2, PFT}",1.3977779578473046e-06,0.0574141327262683,0.055298266294176356,0.05993281467249084,0.12286735103844859,0.0023727125565428248,0.002797563483451261,0.0018254681125130026,0.001326708801686241,0.004762981406030514
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Night, EVI, NIRv, NDWI_SWIR2}",7.091192815534088e-08,0.08100833691750477,0.07123700133843723,0.09113887755058844,-0.6807720396507261,0.001081509286321905,0.001890411903588879,0.0016169932827740652,0.0013917606262760854,0.0014491540815752268
"{SW_IN, SW_IN_POT, SW_IN_POT_daily, LST_Day, NDWI_SWIR2}",4.831529266348772e-07,0.06244005381080302,0.05834904232115522,0.06225442557375738,0.06305332813203494,0.0034536677276276392,0.002645272193353275,0.0016240509487666574,0.0016473492881445423,0.0020071815684473276
"{TA, VPD, SW_IN_POT, dSW_IN_POT, LST_Night, EVI, NIRv, NDWI_SWIR2, PFT}",2.4541578646762073e-06,0.058017315555806574,0.054403563847329875,0.06710307280843986,0.011001819152057113,0.001361360069976468,0.0026021324671161652,0.0019550623444318377,0.0006765861094095438,0.005226551370845087
"{TA, SW_IN, SW_IN_POT, dSW_IN_POT_daily, NIRv, PFT}",2.2277192263020735e-06,0.056383794520746995,0.05398099516594551,0.059932985856489665,0.0684100358764096,0.0017096192243654662,0.0027070880849752663,0.0018856862555501203,0.001351900648108216,0.005475714639983462
"{TA, VPD, SW_IN_POT_daily, dSW_IN_POT_daily, LST_Day, NIRv, NDWI_SWIR2}",1.2271081398896452e-07,0.08126999695145919,0.07254130851725218,0.09346058184702477,-0.6331473703978062,0.0008602736809675826,0.0014944931375165948,0.001543050546455746,0.0015535663770465877,0.0019489306397915684
"{VPD, SW_IN_POT, SW_IN_POT_daily, LST_Night, NIRv}",2.4485334486325493e-07,0.06620028031516047,0.05544852744342545,0.07342405493759205,-0.24125504746248624,0.0022770131424798695,0.0016067592756753499,0.002819399399244124,0.0014400076711187856,0.0021633217493847168
"{TA, SW_IN, SW_IN_POT, dSW_IN_POT, dSW_IN_POT_daily, LST_Night, NIRv}",3.384474206148687e-07,0.05998425682600371,0.05156908086203658,0.06855040400868032,-0.26379502811497607,0.001622344953098466,0.0014205169414751584,0.0019063643032579472,0.0009058313125235029,0.0026669034822434795
